Formula,Energy,sigma bond length,Bond length,O sigma,Cation sigma,DeltaH,T/K
"['Ge', 'Ti', 'Pt', 'Nb']",-5823.572657090231,0.0768984415159106,2.006173478970395,0.42383390608289406,0.051895656239700855,0.3592515499703435,3007.2563748304287
"['Sn', 'Hf', 'Ce', 'Pt']",-5871.484321915849,0.0869663577483195,2.124345003246927,0.5521172371043289,0.051939509431016294,0.26226351578392126,2195.379894092998
"['Ge', 'Hf', 'Rh', 'Mn']",-5739.291992735387,0.0695316966470226,1.9911578745788523,0.5418195113998705,0.05198705907283516,0.2325198963075037,1946.3992305763863
"['Ti', 'Ru', 'Pt', 'Nb']",-5999.213242511357,0.0644648035136725,2.021767999275521,0.42996588958779497,0.05200200171636936,0.3793907396539318,3175.8393818206273
"['Ge', 'Hf', 'Zr', 'Pt']",-6074.644347827677,0.0861205235929338,2.048331478899495,0.5472188140019252,0.05202004629222194,0.1768500171138978,1480.392614585916
"['Hf', 'Rh', 'Ru', 'Pt']",-5680.689959319243,0.0411231593142111,2.028890771978562,0.4668494666410593,0.05211118704164888,0.1557383441791913,1303.6690541128373
"['Ge', 'Ti', 'Pb', 'Ru']",-5342.665209039799,0.1133661557350967,2.02774528418071,0.413185791213361,0.052225724737401544,0.24609593726049273,2060.0428201564605
"['Zr', 'Rh', 'Ru', 'V']",-5928.34935701796,0.0821006138029907,2.0192365044798377,0.4094737691851954,0.05227139755106962,0.22604630260549374,1892.2094687506165
"['Ti', 'Hf', 'Zr', 'V']",-6961.9496439576415,0.1142671253245086,2.0528258988760077,0.36647952929232275,0.052295310433414566,0.1493654911582203,1250.3225817740138
"['Sn', 'Hf', 'Zr', 'Ir']",-6267.128008662417,0.056627788223245,2.0835424122987902,0.4924129353053044,0.05246086487315827,0.23317046295901722,1951.8450545684543
"['Sn', 'Hf', 'Pb', 'Mn']",-5499.37646458214,0.0880995018840525,2.088376459630013,0.628733878533102,0.052473030499941516,0.18951509925920984,1586.410665231445
"['Ti', 'Rh', 'Nb', 'V']",-6245.650036240242,0.0880231118290749,2.011191118987153,0.39118418288487344,0.05252097261379636,0.27317580364287064,2286.7254908775326
"['Ge', 'Hf', 'Pt', 'V']",-5760.105453763088,0.0784779728937354,2.00417711152224,0.47389670735655093,0.05255967406525214,0.16827549109720952,1408.6161726277285
"['Ti', 'Zr', 'Rh', 'Ir']",-6075.69988311303,0.0701970926773485,2.0317630879256834,0.5143184991282537,0.052662945286776106,0.22727374768907183,1902.4842805159358
"['Ti', 'Sn', 'Nb', 'V']",-6196.7948751472895,0.1022405735919666,2.0466658093131205,0.29458466450463977,0.052689894604461385,0.31236204544878543,2614.749337917892
"['Ge', 'Ru', 'Ir', 'Pt']",-5054.628017389329,0.0391250747510185,1.987699239791868,0.16143471543820814,0.052711908637337865,0.2363141498130803,1978.1605216363967
"['Ti', 'Sn', 'Pt', 'Mn']",-5366.548684280646,0.0714828576145335,2.018814662629276,0.46190888376904715,0.05278243849111268,0.11782814810278275,986.3268496567608
"['Hf', 'Zr', 'Pb', 'Mn']",-6114.119293576297,0.0993356713941835,2.099001594678289,0.7106871176476462,0.0527825483240624,0.20606138424485376,1724.917850536411
"['Ti', 'Zr', 'Ru', 'Pt']",-6009.220675093591,0.0710942093785775,2.0357953643924653,0.45930022810531485,0.05293254543284942,0.23332940330561414,1953.1755272429934
"['Ge', 'Rh', 'Ru', 'Nb']",-5655.686224376651,0.0676225410249439,2.000610698419654,0.3523536374477629,0.052974005483443456,0.3591543868998439,3006.4430331393987
"['Ti', 'Ru', 'V', 'Mn']",-5978.900994220056,0.0774078005503247,1.9783226444732769,0.32792046617980647,0.05304196878022481,0.1264545474063583,1058.5375173620273
"['Ti', 'Sn', 'Rh', 'Nb']",-5940.078265604212,0.0903069496793532,2.045553463328309,0.398625111543058,0.053061472492183896,0.2861721529022807,2395.516543172533
"['Ge', 'Ti', 'Pb', 'Ir']",-5277.050125447627,0.1235307902299703,2.040955138619684,0.4112586858912158,0.0530760737743082,0.23232167268427872,1944.7399217866691
"['Ge', 'Sn', 'Zr', 'Ru']",-5607.392614112481,0.0870490856217432,2.0410549337366484,0.3554678656100299,0.053331498560734596,0.2891772679568607,2420.6720404994917
"['Ti', 'Ru', 'Pt', 'V']",-5700.243893574322,0.0558948738603958,1.9912840025936904,0.3520855414390978,0.053403468223118054,0.20302787515876997,1699.524669802787
"['Ge', 'Sn', 'Ir', 'Pt']",-4839.046882307491,0.05538307745769,2.014916479213209,0.1966919641805284,0.053468638277904136,0.23050143286379576,1929.5028885593401
"['Hf', 'Zr', 'Ce', 'Rh']",-6606.645059176783,0.092175993348158,2.12464282974221,0.553701515996429,0.053517525693920584,0.3321392821699982,2780.302475298391
"['Ge', 'Ti', 'Zr', 'V']",-6239.089288032697,0.1113008446370966,2.003312779992513,0.3501828064719789,0.05355714094943765,0.18187099166904996,1522.4226565999006
"['Ti', 'Pb', 'Rh', 'Ir']",-5299.429318798375,0.1104082246712669,2.0603661312363744,0.4214915605054823,0.053660588014433394,0.15486588049349592,1296.36575373506
"['Ge', 'Rh', 'Ir', 'V']",-5281.71952301651,0.0540161712007876,1.9696821180205104,0.15505109325949082,0.05366578268396324,0.20566674544930308,1721.614371306403
"['Ti', 'Hf', 'Ru', 'Pt']",-6152.028313124328,0.0558369744072176,2.0256000300196524,0.5251043782088709,0.05383795119259061,0.1904606707028158,1594.3259428464653
"['Ge', 'Ti', 'Pb', 'Pt']",-5041.420454324898,0.1148638911261019,2.0443786633228163,0.5163007925931691,0.05384081508892643,0.20284903014875955,1698.027577315629
"['Hf', 'Pb', 'Ce', 'Rh']",-5818.279483030852,0.1038334055120367,2.145613665853153,0.6775887644743528,0.0540029638893052,0.3069775549403433,2569.6763426641114
"['Ti', 'Sn', 'Zr', 'Ce']",-6368.4591615544,0.1234762305227084,2.120973940209846,0.29868883801546714,0.05401511073295863,0.20558165163333264,1720.9020600566482
"['Ge', 'Ru', 'Ir', 'Nb']",-5722.7006900884335,0.0622981507531843,2.0031020822665613,0.32683862799821795,0.05402154652006355,0.52356824000434,4382.733846358564
"['Sn', 'Zr', 'Rh', 'Ir']",-5555.95652725336,0.0589827462036632,2.0597472357207303,0.4701040500701553,0.05402863997166607,0.22997922922774094,1925.1315776669721
"['Ti', 'Hf', 'Nb', 'V']",-6945.264866030882,0.1040029329298625,2.046868377226718,0.2819835769946807,0.054149606417055164,0.3215102077585881,2691.3276280502755
"['Ge', 'Sn', 'Hf', 'Mn']",-5723.248498235382,0.0857167580214152,2.017808124833829,0.5184183582252584,0.054162737997451714,0.14353556548471946,1201.5208963035677
"['Ti', 'Zr', 'Pt', 'Mn']",-5982.765560957826,0.0874634555555687,2.030175195359518,0.5865144050178535,0.05417013452938607,0.1286164343266183,1076.6344419908871
"['Sn', 'Rh', 'Pt', 'Mn']",-4883.669399019102,0.0447320453462592,2.021984027750898,0.20278040606884273,0.054245879945974115,0.12818758508095307,1073.0445907349233
"['Ti', 'Hf', 'Ru', 'V']",-6538.824555171685,0.0792495000391491,2.011805865577604,0.39928287610324004,0.05431132529968856,0.23223893434701015,1944.0473279976811
"['Ge', 'Ti', 'Ir', 'V']",-5749.681164418168,0.0587486442073917,1.9687263515349944,0.2930721050498034,0.054313567229215085,0.2535793547988128,2122.6857095176574
"['Ge', 'Ti', 'Nb', 'V']",-6219.508543279753,0.0983247872167496,2.001573311061788,0.26593445456481146,0.054333091723907836,0.36532807868420303,3058.122348026933
"['Sn', 'Hf', 'Pb', 'Ru']",-5556.549630891044,0.0939527840312696,2.108888714442797,0.48772680400558566,0.05440590854821324,0.17423567693688202,1458.5082520439726
"['Ge', 'Rh', 'Pt', 'Mn']",-4917.784713721207,0.0396349210479193,1.9755769866588555,0.20874398530969226,0.05454163259991563,0.13661593640370917,1143.5974199342993
"['Hf', 'Zr', 'Rh', 'V']",-6461.22012957424,0.0967789901712333,2.0495459932079787,0.5266189801310608,0.05459552264594657,0.22945238564364523,1920.7214262648663
"['Pb', 'Ce', 'Rh', 'Pt']",-4976.753975859177,0.120648370730424,2.1441875059437727,0.47579977053804595,0.05465001352215162,0.2892697987767603,2421.44660611524
"['Ti', 'Hf', 'Pb', 'Ru']",-6071.886826033271,0.1195342558742367,2.080255821038665,0.5879953499857754,0.054720800200944615,0.18874176070072668,1579.93713071199
"['Ti', 'Sn', 'Hf', 'Ir']",-6170.878593589245,0.0712729826008811,2.0475381430559043,0.48745338721745907,0.054788738767313,0.21880128213269678,1831.5621757761137
"['Ge', 'Rh', 'Ru', 'Mn']",-5230.34782046982,0.0424096068316553,1.96467914171404,0.19982919672832908,0.054821882108390965,0.135650530883753,1135.5161133834317
"['Ge', 'Ti', 'Zr', 'Ir']",-6057.629127537174,0.0891149760813881,2.014774299384955,0.40840140973686545,0.05487731077123602,0.28789970482168403,2409.977695874324
"['Ti', 'Pt', 'Nb', 'V']",-6103.876003294611,0.0818803918628927,2.021403252631259,0.4317556354439379,0.05488788232118016,0.3032686842692103,2538.629782196642
"['Ti', 'Ir', 'Pt', 'Nb']",-5925.693925560161,0.0623898697573444,2.0246514578765766,0.485561485518832,0.05490940185448574,0.3964923866364014,3318.995443116332
"['Ge', 'Ru', 'Pt', 'Mn']",-5099.179770536806,0.0473361613012708,1.9769003087832124,0.2000373142398559,0.055016284745683826,0.12431379036705792,1040.6174687110731
"['Ge', 'Zr', 'Ru', 'V']",-5915.768538737766,0.0961330851551122,2.004801992340603,0.33902780573421665,0.055049123218000415,0.2652271921769236,2220.1885128074514
"['Sn', 'Zr', 'Ce', 'Rh']",-5860.467569822626,0.0970451614131899,2.1273584612935994,0.5199880896014636,0.05511357176118924,0.31403603576084027,2628.7621321222505
"['Hf', 'Rh', 'Pt', 'Mn']",-5626.827218149448,0.0491629422280687,2.02169204980969,0.5680334507950533,0.05516242779073942,0.15808641830187575,1323.3245319377768
"['Hf', 'Zr', 'Ce', 'Pt']",-6498.857266248895,0.0933701301478151,2.1335662017137507,0.5811895648387969,0.055163488101205235,0.2294734127270317,1920.897441735261
"['Ge', 'Sn', 'Pb', 'Ru']",-4825.923641410581,0.1185775891645255,2.070748147522791,0.2325891058239255,0.05517425069014805,0.23707568352395914,1984.5352390367188
"['Ge', 'Zr', 'Pb', 'Pt']",-5137.835288515415,0.1167085919049649,2.0831726689554504,0.5704259055382431,0.05540857437391118,0.21657204254795293,1812.9014491827318
"['Ti', 'Sn', 'Pb', 'V']",-5425.557769987965,0.1325199526961459,2.069825120886444,0.4107579155344858,0.05542821337643485,0.11332242560373196,948.6099276014324
"['Ti', 'Sn', 'Ru', 'V']",-5791.49040947594,0.0784801618252651,2.0125153119116828,0.28317697917717344,0.055433246581957744,0.21865387677217374,1830.3282612386436
"['Sn', 'Pb', 'Rh', 'V']",-4933.887730132763,0.1157679618557808,2.07230066889126,0.2799411448724046,0.05547387159175821,0.15802074771337793,1322.7748104517727
"['Sn', 'Ru', 'Pt', 'V']",-5183.728843934855,0.0571205457254949,2.020489836757833,0.20298584206238693,0.055544120969929174,0.19312278552477036,1616.610221841265
"['Ge', 'Hf', 'Pb', 'Pt']",-5273.934791015912,0.1058835200694621,2.072022163945589,0.5741660528666654,0.05557485293547638,0.19990696436015387,1673.3998586636558
"['Sn', 'Hf', 'Ru', 'Mn']",-5900.836240221124,0.0740120746574259,2.0428440649683486,0.4790257498498204,0.05568846615425201,0.15606867483777442,1306.43421679316
"['Ti', 'Hf', 'Rh', 'Ir']",-6215.302631056762,0.0572790579854304,2.022592645764735,0.5057548521627001,0.05571423764886278,0.19692411698863665,1648.430761734549
"['Hf', 'Zr', 'Ce', 'Ru']",-6781.415050465152,0.1044196889609257,2.1255916992417028,0.48021977345284006,0.055715953219443275,0.345716298349096,2893.954228392117
"['Ge', 'Hf', 'Rh', 'Nb']",-6199.945779955674,0.0907185691318329,2.029202473897892,0.45850985718129483,0.05571700843008824,0.31807303625540495,2662.555432313928
"['Ge', 'Sn', 'Ru', 'Mn']",-5186.161201180124,0.072013289479752,1.9948501342242253,0.19698575721632705,0.05573382062827299,0.15660028127069658,1310.8842374943595
"['Sn', 'Hf', 'Pt', 'Mn']",-5595.739018224303,0.0615703487182885,2.0459660677004874,0.5602794562463296,0.05598519241262133,0.12787046804603897,1070.3900378877845
"['Sn', 'Zr', 'Ce', 'Pt']",-5742.788135990872,0.0928175342180064,2.134851160534572,0.5331660326866317,0.056009621280937644,0.25000938859859545,2092.801903548222
"['Hf', 'Zr', 'Ru', 'Mn']",-6519.439142300037,0.0921868439477316,2.054468422616068,0.6002136902248236,0.056079214064137434,0.15753654933609162,1318.7216375235084
"['Hf', 'Zr', 'Rh', 'Nb']",-6789.151729746143,0.0874229363310011,2.08104675359723,0.48781551864120565,0.05611273789560764,0.292681456252601,2450.005226652317
"['Ge', 'Ru', 'Ir', 'V']",-5438.975040892269,0.0453458277486264,1.9683126618599185,0.10206096115708933,0.056195026233667233,0.2876596733964032,2407.968418436565
"['Ti', 'Zr', 'Rh', 'Mn']",-6098.650146414805,0.0869824555233353,2.019094726544441,0.6015368120724222,0.056348137083812255,0.19965420795282451,1671.2840617595555
"['Ge', 'Sn', 'Hf', 'Ir']",-5675.003115735,0.0699563471425626,2.033299682499403,0.41591810128296347,0.05637002306825041,0.2699641645905242,2259.8412032116325
"['Ge', 'Pb', 'Rh', 'Ir']",-4799.184206355788,0.1025331175986608,2.0392370398494006,0.2240187802836181,0.056374772981123006,0.22309764806203702,1867.5265963351324
"['Zr', 'Rh', 'Ru', 'Nb']",-6235.9122456713685,0.0808619553669043,2.0534591678967744,0.47313831223214464,0.05638312839859277,0.3688406525835699,3087.525729172557
"['Hf', 'Zr', 'Pt', 'Mn']",-6211.957461980753,0.0717527044351122,2.056424271727712,0.6411797310769572,0.05645829180503275,0.13865263286647966,1160.64638860755
"['Ti', 'Rh', 'Ir', 'Mn']",-5642.548744191648,0.0472084825180139,1.9889639412717943,0.3856852309920855,0.056469393599353504,0.1412581906475383,1182.4572346504535
"['Ti', 'Ru', 'Ir', 'Mn']",-5812.715819940085,0.0560804873853826,1.9906914671945648,0.36984082600975804,0.056472734315720766,0.1728153456544943,1446.618810498949
"['Ge', 'Hf', 'Ir', 'V']",-5976.349167483116,0.0745114352374196,1.998451348097948,0.3923501361973621,0.056599582226710354,0.27347452973702957,2289.226095122836
"['Ti', 'Hf', 'Pb', 'Ce']",-6320.244203986025,0.126531810716958,2.137760672532702,0.6064241379292973,0.056631740247748814,0.22206563478393537,1858.8877233511826
"['Hf', 'Zr', 'Pb', 'Ru']",-6172.969161836541,0.1026473100226571,2.1168278605850253,0.6236960867513293,0.056658191065707866,0.1842323449251042,1542.189292632736
"['Zr', 'Pb', 'Rh', 'Ir']",-5392.245010892112,0.1012574294350775,2.096158505207815,0.5135290029584236,0.056659561814999315,0.18264804170823723,1528.9272595281302
"['Ti', 'Zr', 'Ru', 'Nb']",-6689.482527120696,0.1033137299427834,2.054546371330688,0.32799367245262073,0.05667055859162561,0.47296951174686974,3959.1772935109807
"['Ti', 'Sn', 'Zr', 'Ir']",-6033.73315832486,0.0814048474692495,2.0585312397448563,0.4229804148181396,0.05671764858993808,0.23955203517943335,2005.2645143950617
"['Ge', 'Sn', 'Ru', 'Pt']",-4903.927401977532,0.0580539869990619,2.012221905838472,0.20556137971404662,0.056723000961365545,0.24714508776083477,2068.825146998392
"['Ge', 'Pb', 'Rh', 'Ru']",-4869.337954057936,0.109985506825847,2.0309260442722445,0.24818097798721198,0.05676322771659273,0.21914275595865806,1834.4206167210298
"['Ge', 'Hf', 'Ru', 'Mn']",-5926.161744539258,0.0790876645113666,1.996254038397036,0.45257782988440703,0.05683460318750984,0.19883222297291958,1664.4033132393668
"['Hf', 'Rh', 'Nb', 'V']",-6474.662145529728,0.0829744963130663,2.038805736519236,0.46027344312646284,0.056840992082683325,0.28391431364148456,2376.6164117439225
"['Pb', 'Rh', 'Ru', 'Pt']",-4766.473377438187,0.099219127090021,2.0686471022270987,0.1834599815708819,0.056857928871535866,0.1072085046476019,897.4309479364894
"['Sn', 'Zr', 'Pt', 'V']",-5597.253180463123,0.0785912894532012,2.0560187509409213,0.46332449060698483,0.0568694779073675,0.14775228084257908,1236.8185704313912
"['Ge', 'Sn', 'Pt', 'Mn']",-4880.6904003916825,0.0652783302444459,2.002803592906759,0.27450669672401806,0.05704424391040551,0.12986136663373138,1087.055637437663
"['Ti', 'Hf', 'Ru', 'Nb']",-6828.991409424527,0.0884686269656987,2.0439966624946067,0.35745629969869286,0.057051879807243105,0.4429865437022986,3708.1930686807277
"['Zr', 'Pb', 'Ce', 'Rh']",-5687.720338987002,0.1055837049056879,2.1553420854021037,0.6450128394317352,0.05709765609308513,0.30200060790686667,2528.0148503341507
"['Ti', 'Sn', 'Zr', 'Mn']",-6082.913567292728,0.0987397768639436,2.0441022987834785,0.4837188946333785,0.0571523323098664,0.1094709889350085,916.3699623870015
"['Sn', 'Ce', 'Rh', 'Ru']",-5437.086878448666,0.1036836548267525,2.093662382523904,0.3589480814028007,0.05721153009712619,0.3979079265590171,3330.8447767001794
"['Hf', 'Zr', 'Nb', 'V']",-7042.16097010736,0.0958086998010502,2.0827098430418505,0.3205584311838345,0.05723263356197718,0.33335325966574825,2790.464551323662
"['Ti', 'Rh', 'Nb', 'Mn']",-6134.467771669248,0.0841591810529032,2.0133376364058546,0.5335242382862041,0.05731766033469479,0.16671141212662377,1395.5234345298122
"['Sn', 'Hf', 'Ce', 'Ru']",-6153.565802134248,0.0962948317795141,2.11800959949252,0.439554034596911,0.057320950515400176,0.38036696389761815,3184.0112507529457
"['Ge', 'Pt', 'Nb', 'V']",-5616.422355527715,0.0755917717148597,2.0053332038888296,0.38181571793946517,0.05735025430866029,0.3215337929483342,2691.5250571559295
"['Ge', 'Sn', 'Hf', 'Ce']",-5992.760391337715,0.1250505991942753,2.100325008910679,0.3837812157506407,0.057380710841697366,0.3022778733367124,2530.335809649406
"['Sn', 'Ru', 'Nb', 'V']",-5876.627427783735,0.0742496876117434,2.041731929122639,0.2880320873910513,0.05752445991686148,0.38340066028721953,3209.4059993843207
"['Sn', 'Hf', 'Ru', 'Nb']",-6309.543980391318,0.0718836508450627,2.072570597562476,0.4153378195220346,0.05752781121031352,0.44453606107510346,3721.1639131980655
"['Hf', 'Zr', 'Ru', 'V']",-6634.093159087594,0.0892163943483155,2.049719126189395,0.44379184630944046,0.05757650114539754,0.2504394087563897,2096.4015563846233
"['Ge', 'Sn', 'Ir', 'V']",-5230.935559720803,0.0681500942598406,1.9970754429594395,0.11430161262787343,0.05761094537897213,0.25238737085972573,2112.707739207409
"['Ti', 'Ir', 'Pt', 'V']",-5632.43757860321,0.0505120680754968,1.9938737206779755,0.37828774691338013,0.05769013896134343,0.19781310815653885,1655.872411901577
"['Ti', 'Zr', 'Pt', 'V']",-6112.436723304572,0.091619444607164,2.028625547061657,0.4936691340940606,0.057691135679871025,0.16285856890633443,1363.271695222372
"['Sn', 'Zr', 'Nb', 'V']",-6296.920195127972,0.09118598250819,2.0819344432586093,0.3229242866210943,0.0577655358601962,0.3115909727301469,2608.294770501899
"['Ge', 'Rh', 'Pt', 'Nb']",-5361.584545382782,0.0659234422881403,2.0091383406858534,0.4499041334534245,0.057778168489854176,0.28800484025282636,2410.8577733452476
"['Ti', 'Sn', 'Ru', 'Nb']",-6076.885536609249,0.0851838733860144,2.045759619886225,0.3398810886092336,0.057813790240744165,0.44804104518813936,3750.503761052519
"['Ge', 'Pb', 'Rh', 'Mn']",-4804.601370018412,0.105148136610426,2.025440676218736,0.25181764461944206,0.057894452161653454,0.26396677879122077,2209.6377269044
"['Sn', 'Pb', 'Ce', 'Rh']",-5066.997666845193,0.0984614557015468,2.148288954304338,0.5043709575976832,0.057915293547849356,0.30881308521673834,2585.04137066563
"['Sn', 'Hf', 'Rh', 'Nb']",-6172.587181981917,0.071636222121513,2.071613482076412,0.47663499906530415,0.057924212909295614,0.2832512602125403,2371.0660622709406
"['Sn', 'Hf', 'Zr', 'Mn']",-6316.045796683592,0.0797317471043283,2.070329196429381,0.5707160467789072,0.05797843837909438,0.1041152797876137,871.5378928341486
"['Sn', 'Hf', 'Ru', 'Pt']",-5629.678317827995,0.0459075739470685,2.053787477755132,0.478045714624533,0.05803077913954246,0.20334833754094817,1702.2072261947587
"['Ti', 'Sn', 'Nb', 'Mn']",-6111.459323135181,0.113758568547319,2.0502004659641595,0.3941540886592358,0.05804866154699484,0.10493393299939058,878.3907514790025
"['Ti', 'Sn', 'Ce', 'Rh']",-5746.026478619691,0.1183527691893851,2.0909125640291424,0.44549258577391604,0.058055040036912496,0.37072808981640026,3103.3252647653467
"['Sn', 'Rh', 'Pt', 'Nb']",-5328.879453169295,0.0593188892285364,2.052645016148956,0.4691639081654158,0.05808068565500522,0.2740678073339087,2294.192358554145
"['Ge', 'Sn', 'Zr', 'V']",-5722.817186103089,0.1053416527956618,2.0322882080435094,0.3355011817528976,0.0581012486361663,0.17101688754341549,1431.5641096358524
"['Ge', 'Ru', 'Pt', 'Nb']",-5511.830006959109,0.0661026264842392,2.0081813755123403,0.38820142526201507,0.058127199441086595,0.3973808006195867,3326.432261731709
"['Sn', 'Zr', 'Ce', 'Ru']",-6024.013108089043,0.1012129559151284,2.1269354636497075,0.3963855437752999,0.058142171713180806,0.37145857155693207,3109.4400494366805
"['Ti', 'Pb', 'Rh', 'V']",-5446.305446851479,0.1346797179616677,2.047636174948597,0.4445290442250785,0.05817681924670566,0.1839310440690607,1539.6671353305517
"['Hf', 'Rh', 'Ru', 'Ir']",-5913.717660872041,0.0432286451726446,2.021912041338528,0.4417917122987893,0.05818365783823388,0.19537493034725184,1635.462685734623
"['Zr', 'Rh', 'Nb', 'V']",-6336.820894572203,0.0981042531806462,2.0485384053766285,0.42404058817147444,0.05823037490676163,0.3073830967395521,2573.07108977385
"['Ti', 'Hf', 'Pt', 'V']",-6250.021734924927,0.0796316510758946,2.019826921559288,0.5137292688907886,0.0585015772369237,0.14039072071909064,1175.1957364815153
"['Ge', 'Zr', 'Ru', 'Mn']",-5800.27230210827,0.0994833635023213,2.0086799849207755,0.4196977847313278,0.05850182144622422,0.1756142540141976,1470.0481735955836
"['Ti', 'Ru', 'Nb', 'Mn']",-6303.640433192511,0.1030717699418631,2.026366687083461,0.4387836925032286,0.05857673856623882,0.20215299770065975,1692.2011639937944
"['Zr', 'Rh', 'Ru', 'Pt']",-5536.475529733821,0.0581715435475552,2.0382531581754484,0.45869969684474626,0.05861751269461172,0.20410235629248064,1708.5190366726117
"['Ti', 'Zr', 'Ce', 'Rh']",-6376.468357136346,0.1269283516716095,2.099119927496556,0.5056607264234685,0.058618502810651896,0.32594996260478926,2728.4923419256224
"['Ge', 'Zr', 'Pt', 'V']",-5621.437032319891,0.0924638352211289,2.0137873816622145,0.4314042120840163,0.0586550845173853,0.1949754089049316,1632.1183343897278
"['Hf', 'Pb', 'Rh', 'Mn']",-5520.444197551657,0.0962109199189881,2.0700926064476235,0.5992729310993827,0.05866707896061536,0.2588734985604644,2167.0024217985365
"['Hf', 'Rh', 'Pt', 'V']",-5763.486308008486,0.0701107918742925,2.0216659114934914,0.502460014896614,0.05869856296529719,0.1650319610367008,1381.4649287368554
"['Ge', 'Hf', 'Pb', 'Ru']",-5570.736109180072,0.1286200918829516,2.0680699206754563,0.5499523093022636,0.05880862300198247,0.26051104549822046,2180.710152406957
"['Zr', 'Rh', 'Ru', 'Mn']",-5806.116684630331,0.0743264571238776,2.021206533147082,0.43891514313553476,0.058817819925069084,0.16274756662297385,1362.3425069578136
"['Ge', 'Ti', 'Zr', 'Mn']",-6111.994206575184,0.1053591344803242,1.9997629554074328,0.5142213248255323,0.05882666291380782,0.1375660411157682,1151.5506450556156
"['Ge', 'Ru', 'Pt', 'V']",-5216.583007763919,0.0503158368485827,1.9745833949689169,0.20136100102421536,0.05887067230212921,0.20647750744534132,1728.4011734266933
"['Hf', 'Pb', 'Pt', 'Mn']",-5407.591316964545,0.0931748397602164,2.0789650392689007,0.6360352986109592,0.05893694949706985,0.17599312778634335,1473.2196854975791
"['Ge', 'Zr', 'Rh', 'Ir']",-5574.716965670952,0.0750868351514572,2.0183894241027334,0.4107940006483979,0.05894682530720497,0.298387566036876,2497.7704625313545
"['Ti', 'Sn', 'Ce', 'Pt']",-5629.119383961767,0.1126424703126478,2.094852309868916,0.49302291819435484,0.05899955015213563,0.30368449275638554,2542.1104706553824
"['Sn', 'Pb', 'Ce', 'Pt']",-4950.258646120024,0.0959773324201198,2.159698318082033,0.5110770776289006,0.059001965694390666,0.24111294935689642,2018.3307603475885
"['Sn', 'Hf', 'Ru', 'V']",-6023.304784263311,0.0726268218111981,2.0391723598605878,0.3985280028833804,0.05915468920098447,0.2184460371696746,1828.5884581129246
"['Hf', 'Zr', 'Ru', 'Nb']",-6920.498612347707,0.0855464352010364,2.0808044138884214,0.40895598224111585,0.05917912089662071,0.4758799907395268,3983.540602465947
"['Ti', 'Ir', 'Nb', 'V']",-6316.169033937777,0.0745765404094444,2.014206441875893,0.3506536466441914,0.05920895712833733,0.4239000786780194,3548.4223074356337
"['Sn', 'Hf', 'Nb', 'V']",-6429.467970508913,0.0859034454648001,2.0723038594729704,0.35879215455881097,0.05921123461598034,0.30879982860311284,2584.9304009681096
"['Hf', 'Rh', 'Nb', 'Mn']",-6363.87629678836,0.0726337513169625,2.0396609839638584,0.6061823775113031,0.0592959121456079,0.1759014227907585,1472.452032769013
"['Ge', 'Pb', 'Pt', 'Mn']",-4685.784868440527,0.1051959201739555,2.0360868005198776,0.26308698192952995,0.0593089552571813,0.20438180251230342,1710.8582511479667
"['Ge', 'Sn', 'Zr', 'Ir']",-5539.1770915635325,0.081378880755664,2.0437617790924865,0.3690197476444978,0.05931070201755466,0.2855609680555533,2390.400380064337
"['Zr', 'Ru', 'V', 'Mn']",-6075.791595758351,0.102465205873678,2.016721052313427,0.37976190992166897,0.05931569539691799,0.13831909360329764,1157.8543670406475
"['Hf', 'Nb', 'V', 'Mn']",-6641.263179016291,0.1212364032263,2.048673055542669,0.4516405534243898,0.05932721600733296,0.12134806266205356,1015.7916786828274
"['Ge', 'Hf', 'Nb', 'V']",-6452.226621266799,0.0994707731847113,2.0288872641099838,0.33798838916361673,0.05953757016909998,0.36159014845797355,3026.8325331258484
"['Ti', 'Sn', 'Pt', 'Nb']",-5791.263656867173,0.0837737737422083,2.051527212749644,0.44523336203000285,0.059541569524458174,0.34376728271380763,2877.639226565823
"['Ti', 'Ce', 'Ru', 'Ir']",-6045.1816023562,0.1355076260356474,2.077205016802048,0.4135794739543569,0.05957697881435861,0.47626902337452837,3986.797153124454
"['Ti', 'Zr', 'Ru', 'Ir']",-6227.05530488979,0.074748435241432,2.0308536981234835,0.4399886831434465,0.059628000381892636,0.33231392602289045,2781.764400347785
"['Ti', 'Ir', 'Pt', 'Mn']",-5511.571196268455,0.058508211200951,2.000985132333653,0.44810469943145015,0.05975931110433792,0.12917730165497865,1081.3294025242099
"['Ge', 'Sn', 'V', 'Mn']",-5283.507419716191,0.0974718587118744,1.9878714929557453,0.20214802307555385,0.059771476323331074,0.10905846903905125,912.916802374291
"['Sn', 'Rh', 'Nb', 'V']",-5727.397746711022,0.0771271694878798,2.038784007386416,0.3743574849109647,0.059834571822560086,0.2700568073282197,2260.6167056793033
"['Sn', 'Ru', 'Ir', 'Nb']",-5692.794627841492,0.0591702500617242,2.0462647558081564,0.33644890688540924,0.05989270852326211,0.49869749627860127,4174.543505573184
"['Ge', 'Hf', 'Pt', 'Mn']",-5625.891472619647,0.0710468956489427,2.0019721572866005,0.5231883830535974,0.0599451627676216,0.15177874244208134,1270.5236506575243
