Formula,Energy,sigma bond length,Bond length,O sigma,Cation sigma,DeltaH,T/K
"['Ru', 'Ir', 'Pt', 'Nb']",-5623.015368107515,0.0427627269037755,2.025694510335766,0.39030110241031657,0.05140473690996179,0.3992150252603448,3341.7863603966866
"['Sn', 'Pb', 'Rh', 'Ru']",-4847.470002718086,0.0951490414505554,2.084331041971261,0.21566249000467785,0.05141394729570603,0.16287314150209387,1363.393680865855
"['Sn', 'Hf', 'Pt', 'Mn']",-5596.230664338775,0.0607539974711485,2.0454970911258705,0.509709432978333,0.05142369673661551,0.12594997541138575,1054.3137990549876
"['Ge', 'Ti', 'Rh', 'Nb']",-5969.0818386601,0.087093156760408,2.001067644366333,0.39422218617707777,0.05145697017730431,0.31456824503057046,2633.2171991060172
"['Sn', 'Rh', 'Nb', 'V']",-5728.47318918469,0.0768247353996034,2.0389140962251706,0.355105165003085,0.05147624100973153,0.26585586016545104,2225.4510254293373
"['Ge', 'Ti', 'Pt', 'Mn']",-5400.989837933869,0.0570084027450208,1.9717726693640845,0.44935236004255324,0.05168270860150539,0.12498369102273266,1046.225135588077
"['Ti', 'Ru', 'Pt', 'Mn']",-5581.501173460105,0.0542490034881099,1.9949813527300275,0.45024062534234455,0.051700735658349234,0.12609651310823722,1055.5404504724856
"['Hf', 'Pb', 'Ce', 'Rh']",-5815.410134022373,0.1053992422232851,2.147425885699786,0.6549780735552357,0.05175530562489936,0.3181859495047137,2663.5006170704432
"['Ti', 'Ru', 'Pt', 'Nb']",-5999.933584994307,0.065341634643459,2.021781267698299,0.4343424310655309,0.051756647585655846,0.3765769018299068,3152.2850457718705
"['Ti', 'Rh', 'Ir', 'Nb']",-6078.197644482646,0.0680747636769627,2.0183056543202853,0.461476326605556,0.0517701087917318,0.32448667016297694,2716.2432771011436
"['Ge', 'Sn', 'Ru', 'Ir']",-5128.714752557962,0.0580601035298266,2.006583875934982,0.10992387129116096,0.051782367599379237,0.3189705449147082,2670.068381492235
"['Ge', 'Ti', 'Zr', 'Ir']",-6058.066145494116,0.0891004092024643,2.0149703152587155,0.40584611329533704,0.05180884317343037,0.28619260342737807,2395.6877323350373
"['Ge', 'Ru', 'Ir', 'V']",-5441.673737309252,0.0456366143260604,1.9681044021785732,0.1046679435326802,0.05188679926409033,0.2771178905175642,2319.724279289263
"['Ti', 'Sn', 'Zr', 'V']",-6214.141983740238,0.1120773004429788,2.05376293785912,0.34881769287868725,0.05196038353974352,0.13763009968361484,1152.0868724888312
"['Ti', 'Hf', 'Pb', 'Mn']",-6008.540660694055,0.1110480666761324,2.061726935363258,0.6845924818637507,0.05199360855193891,0.2281344604852107,1909.6892154516386
"['Ge', 'Sn', 'Ir', 'V']",-5231.917597730139,0.0695619017279255,1.9972434233763667,0.1120153456840519,0.052007829745515294,0.24855128488575673,2080.5962730200863
"['Sn', 'Hf', 'Nb', 'V']",-6431.581433372967,0.0834887749302407,2.072145090243944,0.34946295272251143,0.05212342642494426,0.3005441142904024,2515.822697750888
"['Sn', 'Ru', 'Ir', 'Pt']",-5022.731592689679,0.0381190144658656,2.030433148796738,0.1678329420827168,0.052123808163392835,0.21921825941823503,1835.052648121182
"['Ge', 'Hf', 'Zr', 'Pt']",-6074.591024735633,0.0858121540001793,2.0482767793023267,0.5814892561076921,0.05227494283519731,0.17705831044219345,1482.1362158018421
"['Ge', 'Hf', 'Pb', 'Mn']",-5514.787145502652,0.1097201595300076,2.044149803369803,0.5984779281166016,0.052306226668691336,0.27100842629131616,2268.5826064344083
"['Ti', 'Hf', 'Zr', 'Mn']",-6831.69811508653,0.1009572260122501,2.040580680464432,0.5521769577417375,0.0523200190180132,0.117390413314304,982.6626184704336
"['Ge', 'Rh', 'Nb', 'V']",-5752.766675269097,0.0863817491001083,1.995426349706643,0.3578074480167433,0.052356989361716136,0.3126507295260934,2617.1658815121173
"['Ti', 'Rh', 'Pt', 'Nb']",-5854.483627138684,0.0676088182292325,2.0240867056175103,0.5014428526615137,0.05238586763904393,0.2484685050541504,2079.9033318864263
"['Sn', 'Ru', 'Ir', 'V']",-5414.38325697338,0.0578048694587282,2.0132895086087976,0.11267003452337193,0.05244072501856888,0.24203002995170841,2026.0075441087422
"['Sn', 'Hf', 'Pb', 'Mn']",-5499.662641488459,0.0907130455356547,2.0904293055616177,0.6583194086253414,0.05251137533077608,0.18839722071890375,1577.053023303667
"['Ge', 'Sn', 'Ru', 'V']",-5300.563839406346,0.0707486507948413,1.9952925246964883,0.1004881085419574,0.052658452038355424,0.2504850881962115,2096.7839340991086
"['Ge', 'Sn', 'Zr', 'Ru']",-5608.553451808267,0.0875900662848739,2.041102485926811,0.3595946622615908,0.052686469075188064,0.2846427457076981,2382.71403881034
"['Ge', 'Ti', 'Sn', 'Ir']",-5446.443567639119,0.0682795505148338,2.003790095807235,0.2986448644352459,0.05273890931164852,0.2574578374293921,2155.1520735916374
"['Ti', 'Hf', 'Rh', 'Ir']",-6216.426511732961,0.056589598049281,2.021680986135127,0.5213714126013598,0.05279014129084118,0.19253395809723273,1611.6812103024597
"['Zr', 'Rh', 'Ru', 'Nb']",-6237.211843217316,0.0771953157369949,2.0528010995333297,0.4501229599187242,0.05282280683880251,0.363764099669714,3045.0304466508323
"['Ge', 'Sn', 'Rh', 'Ir']",-4972.44624626719,0.057057212639165,2.0076057747500182,0.16446424780361085,0.05283870550226247,0.23312210296375113,1951.4402382104936
"['Ti', 'Sn', 'Pb', 'Mn']",-5265.652062231578,0.1213741877910529,2.071041913399855,0.5018043151552959,0.05284065695645272,0.19718398403042325,1650.6060810006331
"['Hf', 'Rh', 'Pt', 'Mn']",-5627.520632508395,0.0517037599432221,2.0216861279893306,0.5481492688608732,0.05290193874838571,0.15537776846223927,1300.6507132775575
"['Ge', 'Ti', 'Ir', 'V']",-5750.272351974697,0.0584965271905435,1.968322620704932,0.2873845129626618,0.05296430556834951,0.2512700284061218,2103.3545848041877
"['Ti', 'Hf', 'Pb', 'Ce']",-6321.50505031134,0.1261640445283808,2.137226794098168,0.5833500175012061,0.05302149334485419,0.21714045382567537,1817.6595593108507
"['Ge', 'Pb', 'Rh', 'Ru']",-4867.013128213584,0.1063982598738314,2.035203210730728,0.23073085705116927,0.05312549224865061,0.22822410691315742,1910.4396361302572
"['Ge', 'Hf', 'Pt', 'Mn']",-5626.801797094775,0.0730365145086033,2.0027800929734063,0.5732338135330568,0.05326079582549155,0.14822278746111373,1240.7571311087356
"['Ti', 'Hf', 'Zr', 'Ir']",-6782.729113868652,0.0817217723079423,2.057027465617853,0.4773153068832384,0.0533018726591388,0.2466456480353303,2064.644390371202
"['Ti', 'Ru', 'Pt', 'V']",-5699.051497293997,0.054971985072823,1.9911470161819875,0.3670830119281349,0.05332940299290763,0.20768567312878883,1738.5145993915883
"['Ti', 'Zr', 'Pb', 'Pt']",-5639.017220838534,0.1065016380662514,2.0940544993028065,0.5843866400666716,0.05334269270494944,0.14468082232108603,1211.1077190250446
"['Ti', 'Hf', 'Zr', 'V']",-6961.077121479986,0.1118545682871459,2.052443444929898,0.3689443162554621,0.05336722187419321,0.15277378208656156,1278.853021301351
"['Sn', 'Pb', 'Ce', 'Rh']",-5067.1386424269895,0.1069909353269224,2.1554935473690904,0.46283461478500293,0.05340371245705936,0.30826239935034483,2580.431638063564
"['Sn', 'Hf', 'Ru', 'V']",-6024.059184022755,0.0712814984992609,2.039171887762568,0.3776413934979057,0.05353909558513749,0.2154991631093468,1803.920489931647
"['Ti', 'Zr', 'Pt', 'Mn']",-5982.424368570131,0.0891111887610508,2.0302809907276846,0.6071809067574254,0.053611410407599355,0.12994921709105078,1087.7910242378798
"['Ti', 'Ru', 'Ir', 'Mn']",-5810.781496682366,0.0582503721547956,1.9908027662276864,0.36085899495391566,0.053663951036784084,0.18037129587995704,1509.8688632413798
"['Ti', 'Sn', 'Pb', 'Ce']",-5563.151405048245,0.1344547516486494,2.151031963881275,0.49764989355637235,0.053705168084746215,0.2466003164358037,2064.2649243906967
"['Ge', 'Hf', 'Pb', 'Pt']",-5272.283526833447,0.1101926498454725,2.072453182066844,0.5979937835457747,0.05370664234798683,0.20635721507291027,1727.3942188182396
"['Ti', 'Zr', 'Nb', 'V']",-6805.430959499027,0.1155581976944859,2.0564787469691623,0.25052383255271343,0.0537483792592778,0.3527628016938804,2952.939755679657
"['Ge', 'Hf', 'Ru', 'Mn']",-5930.735711716903,0.0796896254104274,1.996617093245084,0.4741641659671913,0.05375157960670226,0.18096516368524185,1514.8400672442483
"['Ge', 'Zr', 'Rh', 'Nb']",-6060.39986222368,0.1041581764189796,2.040781777083903,0.4449712669642352,0.053807149697322504,0.3482006739412382,2914.750671267755
"['Ti', 'Zr', 'Rh', 'Ir']",-6075.1091454895,0.0717309493627565,2.0320214026337693,0.4961121504109111,0.05385322320654896,0.2295813165309859,1921.80069295947
"['Ti', 'Sn', 'Nb', 'V']",-6197.813821951173,0.0998554948580989,2.046274010068542,0.2708227509350584,0.05403513929399415,0.30838178449611586,2581.430998374493
"['Sn', 'Hf', 'Ce', 'Pt']",-5872.113344234042,0.0869105507356685,2.124322528777792,0.5747189655813019,0.054072057252316626,0.2598063973534792,2174.8116180082593
"['Ge', 'Sn', 'Pb', 'Ru']",-4826.998757362549,0.1236987593684612,2.068262006403778,0.23356446301107264,0.054074260387971654,0.23287601183658158,1949.380235655095
"['Ge', 'Ti', 'Ru', 'Nb']",-6108.365740928194,0.0846947607450286,2.000193904269556,0.3338718411845385,0.05410203286659883,0.4667627964451153,3907.2215422845784
"['Hf', 'Rh', 'Ru', 'Pt']",-5681.700378866197,0.0424562523957351,2.028864991264608,0.5128766469652777,0.05421127034182015,0.15179139282390253,1270.629545653326
"['Ge', 'Zr', 'Pb', 'Rh']",-5257.546855451313,0.1214732987371827,2.074958457515228,0.5430340074859846,0.05428701430401191,0.27266066977213477,2282.4133602359548
"['Ti', 'Pt', 'Nb', 'V']",-6105.309045796841,0.0823230984751783,2.021904634363892,0.4504811846409667,0.05436053484185479,0.2976708619948747,2491.7710095036555
"['Ge', 'Hf', 'Zr', 'V']",-6470.045221298137,0.1104681391719984,2.031571639265223,0.3988539155299797,0.05437421492762574,0.18501643926159428,1548.7528626217113
"['Ti', 'Zr', 'Ru', 'Ir']",-6226.003602365665,0.0725137556420104,2.030858852936175,0.42367267570750267,0.05438857803748311,0.3364221390077544,2816.1538126938503
"['Ge', 'Ti', 'Hf', 'V']",-6373.788097410547,0.0988333773241765,1.9972377769377208,0.3604763337883612,0.054486719370193684,0.17067737099159075,1428.7220528237951
"['Ge', 'Hf', 'Rh', 'Ir']",-5717.951228331183,0.0617966160772093,2.00805634869896,0.41859117611391766,0.05449364836043998,0.25385233097511417,2124.97076394937
"['Hf', 'Zr', 'Ru', 'V']",-6634.06700872355,0.0874663864107516,2.048360257401362,0.45029585195030114,0.05451726017574151,0.25054155861593674,2097.256641954432
"['Ge', 'Zr', 'Rh', 'Ru']",-5650.160297927696,0.0820657119122081,2.01352870238456,0.4037279547270343,0.05454124705488455,0.27377023426710867,2291.7014061777777
"['Ti', 'Rh', 'Nb', 'Mn']",-6134.855828212283,0.0800830456148202,2.0126003437792823,0.5119983753659929,0.054554387835148585,0.16519556625539167,1382.8344505577195
"['Ti', 'Hf', 'Pb', 'Ru']",-6070.1904543537485,0.1192845075790302,2.0810297172690446,0.5855367520577578,0.0545548628239836,0.19536821257386183,1635.4064519706951
"['Ge', 'Rh', 'Pt', 'Nb']",-5360.199429167041,0.0663274291991094,2.009704892835443,0.4534974909375912,0.05464212645930197,0.29341545047056705,2456.149413897297
"['Ti', 'Sn', 'Pb', 'Ru']",-5319.554517475439,0.1154185308751338,2.084424957548612,0.44591808970901053,0.05466080993562514,0.19468077680592177,1629.6520005407851
"['Ge', 'Sn', 'Ru', 'Pt']",-4906.636316237458,0.0585619791487575,2.011297574641019,0.19418713336992444,0.05471740896513254,0.23656339143299832,1980.2468966302788
"['Ti', 'Zr', 'Ru', 'V']",-6402.241646154285,0.0935224498012269,2.020923091353838,0.3774462351315435,0.05475722052826662,0.2507923192414596,2099.3557323820787
"['Ti', 'Hf', 'Ce', 'Rh']",-6509.1590525936135,0.1201608274437186,2.089107862802715,0.5470664465210855,0.054781691008291555,0.32260053692960344,2700.4546571486057
"['Sn', 'Rh', 'Ru', 'Nb']",-5626.198703721629,0.0599203926216734,2.0435874362513573,0.3761358565670925,0.05485599032869999,0.33264871508067095,2784.5668838118563
"['Sn', 'Rh', 'Ru', 'Mn']",-5203.840521664057,0.0539595669347236,2.011172472785137,0.17972271423816816,0.05497466327792538,0.09750336746591337,816.1902806084125
"['Rh', 'Pt', 'Nb', 'V']",-5636.623634072074,0.0681600449072022,2.019692439938977,0.44224988456892905,0.0550334439607902,0.2525854804700076,2114.36609360695
"['Ge', 'Ti', 'Pt', 'Nb']",-5822.661548670635,0.078590216357814,2.006115526170316,0.42395436416620963,0.05511709715248515,0.36281056723438887,3037.048528423964
"['Ge', 'Ru', 'Pt', 'V']",-5215.671457294268,0.0497193402763186,1.974687399011697,0.2001729313285327,0.05513701500561213,0.21003825146741573,1758.2077815273585
"['Zr', 'Rh', 'Ru', 'V']",-5928.200833597099,0.0823349086602478,2.0199445132812386,0.38318168116471246,0.05518380914618384,0.22662647221823295,1897.066006645963
"['Ge', 'Hf', 'Pt', 'V']",-5761.555234601066,0.080707228050498,2.004609061334749,0.46599220785588125,0.05520852483672314,0.1626122846988567,1361.2100764123247
"['Hf', 'Rh', 'Ru', 'Nb']",-6375.998287966988,0.0674486753485865,2.0441123161737096,0.48056876062617776,0.05521810156100585,0.3366031533210734,2817.6690641874316
"['Hf', 'Zr', 'Ce', 'Rh']",-6612.354724766555,0.0977804190862355,2.126272233672781,0.5774166020502677,0.055341760309939286,0.3098359009599543,2593.603252066885
"['Sn', 'Hf', 'Rh', 'Mn']",-5711.089230155874,0.0648997566037403,2.0357132316531885,0.5454909133694041,0.05541623766382836,0.20099563825587108,1682.513031629165
"['Ge', 'Sn', 'Ru', 'Mn']",-5185.23798854657,0.0733793834179955,1.9959064880747543,0.20393965084659657,0.055437162906426175,0.1602065806205193,1341.0721843805911
"['Ti', 'Hf', 'Ru', 'Pt']",-6152.371120576938,0.0572342118511625,2.026231910689134,0.544865767665747,0.055442226207939885,0.18912157909105787,1583.1165499119784
"['Ti', 'Sn', 'Zr', 'Ir']",-6034.964779135939,0.0837531691640196,2.058610222537588,0.4131846627886772,0.05548319262184932,0.2347410163861534,1964.9919896510085
"['Sn', 'Zr', 'Rh', 'V']",-5717.744952402816,0.0923633954872365,2.0504901712401176,0.42639755478728747,0.05551774492766082,0.2007932322706818,1680.8187127339104
"['Ti', 'Zr', 'Ru', 'Mn']",-6289.473630497471,0.0979087526677657,2.0235943608400757,0.5000705444281989,0.055572353849676154,0.15052226790419532,1260.005836429077
"['Ge', 'Sn', 'Hf', 'V']",-5853.802680538988,0.092371195194399,2.023848601281533,0.38550786941713394,0.0556045050979251,0.17432840335795063,1459.2844550162265
"['Ti', 'Sn', 'Ir', 'V']",-5720.268340019898,0.0757074107851999,2.0149393062309024,0.29215269492634627,0.05567786145856253,0.2267819007267029,1898.3670820984285
"['Ge', 'Sn', 'Pt', 'Mn']",-4880.244512229067,0.0666498116810024,2.0024459935437227,0.27679290510613985,0.05573648083238744,0.1316031172689467,1101.6356460738084
"['Sn', 'Pb', 'Pt', 'Mn']",-4668.55404538545,0.0891969867378056,2.081783614504104,0.26711552929823573,0.055737327199074885,0.1299984056933443,1088.2027767768136
"['Zr', 'Pb', 'Rh', 'Pt']",-5151.370960513981,0.0898812546335159,2.0999266799969827,0.5157664922323668,0.05575605776676008,0.17366125563913304,1453.6998326797789
"['Ge', 'Ir', 'Pt', 'V']",-5146.384042295222,0.0490673418849035,1.9797132626757483,0.19698764373948455,0.055850779425293734,0.21060903144930254,1762.985719825179
"['Sn', 'Hf', 'Pt', 'V']",-5732.570266059851,0.0678327280920234,2.046432322912405,0.44872036662272213,0.05587488446827874,0.13414351868512586,1122.901075141724
"['Sn', 'Rh', 'Pt', 'Mn']",-4884.410017904448,0.0466907692226005,2.022511810303004,0.20876488535407542,0.05588924698156596,0.12529454256006822,1048.8272406238252
"['Sn', 'Pb', 'Rh', 'Mn']",-4785.35993560528,0.0901493778596717,2.0701891231375726,0.24410403788168145,0.055969543007679756,0.19743733258966412,1652.7268347451725
"['Sn', 'Hf', 'Rh', 'Ir']",-5691.389990017618,0.0459078772019506,2.049471091229924,0.4744679373383397,0.05598429182264453,0.2159158687596232,1807.4086884469352
"['Ti', 'Hf', 'Rh', 'Nb']",-6692.560808142068,0.0977004389080729,2.046259839552668,0.4969023886044822,0.05600830738617503,0.2796462853126185,2340.8892022134446
"['Ti', 'Rh', 'Ir', 'Mn']",-5643.975313369196,0.0475872355874074,1.988456232274738,0.40072260312297964,0.05607535381184288,0.13568565479774453,1135.8101319179898
"['Rh', 'Ir', 'Nb', 'V']",-5865.898200651522,0.0626771394034279,2.0115266638060705,0.35532075406687347,0.05619861837150884,0.30688275012771893,2568.882741698012
"['Pb', 'Rh', 'Ru', 'Ir']",-5009.777658302129,0.106746646394412,2.063069407543787,0.19578108724206125,0.056337140051813395,0.10670220288150656,893.1927499000333
"['Ge', 'Hf', 'Pb', 'Ru']",-5573.447550133289,0.1253506330739509,2.0667930179821608,0.5414922067109511,0.05635881718977779,0.24991947927471703,2092.0492821958233
"['Sn', 'Rh', 'Ir', 'V']",-5255.386155351179,0.0613686412609852,2.013844034452374,0.17681492040015656,0.05644586962756022,0.16684016351414854,1396.6011986506185
"['Sn', 'Zr', 'Pb', 'Mn']",-5373.5558866215,0.0944693737140524,2.1007393048849,0.5611839767428957,0.05645419299175674,0.16602812846319548,1389.8037399235345
"['Ti', 'Rh', 'V', 'Mn']",-5795.975562072999,0.076137369176076,1.9732312545254824,0.4082071709459021,0.05659659010232729,0.14473472208151517,1211.5589081658172
"['Sn', 'Hf', 'Ru', 'Ir']",-5848.681249386728,0.0475951196459253,2.048540456112808,0.4308171804488732,0.05660350947826237,0.29776918149832365,2492.5940315714556
"['Ge', 'Rh', 'Ru', 'Mn']",-5232.376978958182,0.041301941289594,1.9642231911520345,0.1952456587594852,0.056647031326943986,0.12772413053859033,1069.1650622344073
"['Ti', 'Sn', 'Rh', 'Nb']",-5939.562766664763,0.0891873810431891,2.0451884254360944,0.4191401593002921,0.05666356774104999,0.28818582063450204,2412.3727408006657
"['Ti', 'Ce', 'Rh', 'Pt']",-5662.1778595117175,0.115114669090813,2.073226965479284,0.5201377632686545,0.05675161653824651,0.32620405385282236,2730.61931263876
"['Ge', 'Rh', 'Ru', 'Nb']",-5655.597531020565,0.0692198310155906,2.001307449990112,0.368934284380536,0.05680756772519345,0.35950084532205473,3009.343199607416
"['Ge', 'Ti', 'Ir', 'Mn']",-5631.689059294176,0.0604265104614217,1.9706538496371229,0.37608434172398036,0.056822544400213476,0.17371590294271133,1454.1572794244532
"['Sn', 'Zr', 'Ce', 'Pt']",-5740.9460067784985,0.0907204154250239,2.1343417212152325,0.5157059708344638,0.056866438957984565,0.2572052058344312,2153.03732147855
"['Sn', 'Zr', 'Ce', 'Rh']",-5862.766434626044,0.0942697257718673,2.127200469010591,0.5437944006664353,0.056867568297208744,0.30505609512248544,2553.5920076439547
"['Ge', 'Hf', 'Rh', 'V']",-5879.068548494319,0.091840940341621,1.9968008159927144,0.4655554166145481,0.056889831117661854,0.22728783787087004,1902.6022279236468
"['Ti', 'Sn', 'Zr', 'Mn']",-6083.116606646494,0.0984531207872145,2.043369769635284,0.510815444136126,0.05689557091794222,0.1086778664593595,909.7308188088774
"['Ge', 'Ru', 'Ir', 'Nb']",-5722.018723497813,0.0629106815522504,2.0031087954471003,0.33625787412323965,0.05691452326996008,0.5262321719989513,4405.033336711691
"['Ti', 'Sn', 'Pt', 'Nb']",-5790.419169307235,0.0852277343129665,2.051553791040956,0.4834680891128871,0.057111022614057615,0.3470660622448154,2905.2529578763824
"['Hf', 'Ce', 'Rh', 'Ru']",-6191.193501776606,0.1042038608146021,2.090552043575628,0.5170288195477982,0.05719623221474255,0.38503799338308564,3223.111939945108
"['Ti', 'Hf', 'Ru', 'Nb']",-6808.139066852455,0.0903150009029004,2.0890766934338125,0.40659339747771145,0.05721795695362247,0.524441006874456,4390.039684660762
"['Sn', 'Hf', 'Ce', 'Ru']",-6158.592123079736,0.1000192831715023,2.118920817645076,0.4678164461059212,0.05722157347533546,0.36073289770430605,3019.6565785781017
"['Ti', 'Ir', 'Pt', 'Nb']",-5924.331196464316,0.0635120357101686,2.025315872432362,0.5110375836087424,0.057325324070247395,0.40181554716704504,3363.5550516729136
"['Ge', 'Hf', 'Ru', 'Pt']",-5659.41159092945,0.0629421256377945,2.011123784591632,0.483658063899643,0.05741095310871976,0.22889403886624393,1916.047564994554
"['Ti', 'Pb', 'Rh', 'Ir']",-5296.13820018575,0.1106334653542483,2.0604315208293413,0.43941640032580337,0.05753149686106448,0.1677218125740616,1403.9813888154367
"['Hf', 'Zr', 'Pb', 'Mn']",-6113.822422016894,0.0959432658740706,2.0996628343190005,0.7342044645036133,0.05756207228256417,0.20722103877377318,1734.6251948052995
"['Ti', 'Pb', 'Pt', 'Mn']",-5176.026707922925,0.1103188551223667,2.0543139316209977,0.48955277716777307,0.057626091616255704,0.1752253199445004,1466.7924480167178
"['Ti', 'Zr', 'Pt', 'V']",-6111.929569217157,0.0953211739491479,2.031193846364359,0.5201760588242096,0.05767722448763832,0.16483963956029957,1379.8550261881478
"['Ge', 'Zr', 'Pb', 'Pt']",-5138.588761122239,0.1169848167890596,2.083404158102062,0.5722745679427871,0.05779906565085945,0.2136287901775491,1788.2637977811933
"['Sn', 'Ce', 'Rh', 'Pt']",-5136.333517694834,0.0932501022169824,2.103981251198604,0.43221470192441463,0.0578970387840307,0.35274151178685553,2952.7615401406415
"['Hf', 'Pb', 'Rh', 'Mn']",-5521.383480984434,0.0989303705292852,2.0705034547358068,0.5926945853540586,0.05790961172786435,0.2552044226511816,2136.2889790344393
"['Hf', 'Rh', 'Ru', 'Ir']",-5912.025311302214,0.0425507177122384,2.022048614735537,0.4366486369086877,0.05799890519349611,0.20198567085439034,1690.8004888257526
"['Sn', 'Zr', 'Rh', 'Mn']",-5581.834152581301,0.0775318984160401,2.0474143024416085,0.491895592664123,0.05800637675204256,0.19092468157678066,1598.2101283394343
"['Sn', 'Hf', 'Ru', 'Mn']",-5899.935344772777,0.0740187157691892,2.042552147148782,0.4869943334554876,0.05802521230005849,0.1595877976828799,1335.8924184644636
"['Hf', 'Zr', 'Ce', 'Pt']",-6498.440865636265,0.0918314403268142,2.133110641964389,0.5841573819907743,0.05804957774733513,0.23109997762011858,1934.513242820085
"['Sn', 'Hf', 'Pb', 'Ir']",-5488.0421079101125,0.0863602782935866,2.1084844559697355,0.5391063606775401,0.05810041237297626,0.17176000372300848,1437.7846558478457
"['Ge', 'Sn', 'Hf', 'Mn']",-5723.534497512584,0.0861899742973781,2.0186054521546057,0.5129077546891572,0.05813131930722851,0.1424183808081496,1192.1690626350564
"['Ge', 'Sn', 'Hf', 'Ir']",-5673.803496310539,0.0687915528827958,2.0329021944388206,0.4252423505010511,0.05814596042753202,0.2746501779673256,2299.067320958626
"['Zr', 'Pb', 'Rh', 'Ru']",-5454.02271801901,0.1050841492921773,2.092477089144653,0.49528430714374655,0.058209585299474044,0.21141205810192876,1769.7077702115123
"['Ti', 'Pb', 'Rh', 'V']",-5453.111709723156,0.1383425762877606,2.0469320463621083,0.43400653381701343,0.058279427443220976,0.15734407972657216,1317.1104949682813
"['Ge', 'Hf', 'Rh', 'Nb']",-6197.374733084049,0.0924900098691868,2.0284220911851225,0.4946763138999246,0.05830717918284114,0.32811618809769083,2746.625584282924
"['Zr', 'Pb', 'Ce', 'Rh']",-5684.313763646855,0.1060325015950304,2.1573548163838625,0.5923590573339873,0.0583974410411796,0.3153075428293173,2639.405782059558
"['Ge', 'Sn', 'Zr', 'V']",-5723.000746301335,0.1035813391976923,2.031168936813953,0.32221485606582306,0.058400620965773836,0.17029985551901472,1425.5619111024996
"['Ru', 'Ir', 'Nb', 'V']",-6011.342661519565,0.0565077543640575,2.0116289197271766,0.3262751967965124,0.05853804395962287,0.4350126195112116,3641.444200490624
"['Ge', 'Zr', 'Ru', 'Nb']",-6199.41247628237,0.0988871700408973,2.0369903777543223,0.37490156154225074,0.0585524875727165,0.5014549449237666,4197.625813825231
"['Ti', 'Sn', 'Ce', 'Rh']",-5748.484363264957,0.1167889701864233,2.090818371767432,0.4422093409761982,0.05855833087495591,0.36112697792083015,3022.955382002706
"['Sn', 'Pb', 'Ce', 'Pt']",-4946.118556265236,0.0947108374851484,2.159207071598976,0.5039114867281226,0.05869121396281493,0.25728517535216255,2153.7067377747626
"['Ru', 'Pt', 'Nb', 'V']",-5791.584132178899,0.0617317884207875,2.0191564670470137,0.3792965187021529,0.0587017615110423,0.3435433293895054,2875.764537195024
"['Ge', 'Ti', 'Pb', 'Ir']",-5272.826283486596,0.1245374939687885,2.0424678850538207,0.42421663134592397,0.0587185878615554,0.24882105534455334,2082.854492732775
"['Ti', 'Hf', 'Ir', 'Mn']",-6347.510479496166,0.0772814219249041,2.016980638599756,0.5781066120894142,0.058722284468602816,0.16870624509967147,1412.2219683995056
"['Ge', 'Ti', 'Pb', 'Mn']",-5287.991683441858,0.1411060152239983,2.036307766830639,0.5010089634600033,0.058794181154628096,0.25161113805562163,2106.2099772668207
"['Hf', 'Zr', 'Ru', 'Pt']",-6243.055308957107,0.060131741675668,2.063259106878002,0.5740742285189371,0.05881264412488986,0.2252299266869251,1885.3756730841085
"['Ti', 'Hf', 'Pb', 'Ir']",-6002.326716686319,0.113225277780025,2.0783625461640955,0.591930074223423,0.058849859457524537,0.19037775297912063,1593.6318474328496
"['Ti', 'Hf', 'Ru', 'Ir']",-6320.440234837833,0.0843958054693078,2.0778161458073754,0.4788650499468044,0.05885139035706159,0.4825026468681157,4038.97814995225
"['Ge', 'Pb', 'Pt', 'Mn']",-4687.234073150888,0.1065258836617656,2.037423279104313,0.2526816093408454,0.05888817822478354,0.1987208466124546,1663.4709936153
"['Ge', 'Ti', 'Nb', 'Mn']",-6138.234530701036,0.1078457170960815,2.001345718770959,0.39801606784140375,0.05893641822563203,0.14203457782312157,1188.9562888182145
"['Ti', 'Sn', 'Ir', 'Mn']",-5601.7719437613405,0.0794160688344096,2.017938553050754,0.38757216644272074,0.05898988166714284,0.14888833611499752,1246.328367843322
"['Ti', 'Sn', 'Ru', 'Nb']",-6077.702933185615,0.0857043183214364,2.045538489087632,0.3595948526050761,0.05899622470076585,0.4448480898117122,3723.775872443264
"['Sn', 'Ru', 'Pt', 'V']",-5185.940682681022,0.0586855659717075,2.020685613982268,0.20575516399981741,0.05903407602104401,0.1844827904225559,1544.285745156939
"['Ge', 'Rh', 'V', 'Mn']",-5309.977376317183,0.0695568510622287,1.9571026313314843,0.22695777764841019,0.05905632630506537,0.15731443227985675,1316.8623193566807
"['Ti', 'Zr', 'Pb', 'Ce']",-6193.303692372782,0.1306726738865015,2.1450804407635062,0.5669907878199928,0.05906366865340418,0.20295340481839919,1698.9012865332247
"['Ti', 'Ce', 'Rh', 'Ru']",-5958.360291845962,0.1225052755614746,2.0649845644709184,0.44011417889644977,0.059099234217288174,0.38922565776399676,3258.166431446077
"['Ge', 'Sn', 'Ir', 'Pt']",-4838.900955593511,0.053843683557206,2.0146751526294917,0.19872044194658361,0.05911183060420634,0.2310714590902796,1934.2745172511454
"['Ti', 'Zr', 'Ru', 'Pt']",-6011.348786562214,0.0709669560998769,2.035282719638079,0.49908639000462257,0.05917524797574218,0.22501646788130714,1883.58883220893
